numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tpaquete1,tpaquete2,tpaquete3,tpaquete4,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,mdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
27005442,202007,1,0,1,50,125,387.86,1836.5,466.87,-98.39,30.86,7,1,0,0,0,1,1,0,-132.16,3,0,377.41,0,0,-556.67,1,0,0,1,0,0,1,1,579.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,453.81,4,466.87,0,0,0,0,0,2,13455,1,1755,2,9945,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0,2,2,9945,0,0,28,0,0,0,0,101088,-1672,,8733.04,8733.04,0,579.15,0,112320,0,0,2,0,-1478.78,0,1615,579.15,1,0,795.6,0,0,126360,-2159,,0,0,0,,,140400,,,2,0,,,43,,,,0,BAJA+1
27005854,202008,1,0,1,44,20,566.24,16639.06,1221.91,-560.41,0.01,4,1,0,0,0,1,1,0,-16271.13,2,0,0,0,0,-14245.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,2,11700,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,103,0,0,0,0,0,0,0,0,0,8,0,0,0,9,88452,-1247,,0,0,0,,,98280,,,5,0,,,579,,,,0,0,9,176904,-1613,,0,0,0,0,0,196560,0,0,5,0,-120.04,0,579,0,0,0,0,BAJA+1
27016004,202007,1,0,1,51,70,594.51,13452.66,551.01,35.18,2,7,1,0,0,0,1,1,0,-1399.48,2,132.53,0,0,1.17,513.58,1,0,0,1,1,314.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,551.01,0,0,0,0,0,1,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,126360,-821,,0,0,0,,,140400,,,2,0,,,2109,,,,0,0,0,126360,-1186,,351.17,410.86,0,-10.76,4.5,140400,0,0,2,0,-410.86,0,2109,-10.76,2,0,105.3,BAJA+1
27026155,202006,0,0,0,43,44,0,0,0,0,0,7,1,0,0,0,1,1,0,0,2,186.89,0,733.64,1.17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,707616,-882,,0,0,0,,,786240,,,-1,0,,,1331,,,,0,0,0,252720,-882,,0.02,0.02,0,0,0,280800,0,0,-1,0,-4.07,0,1331,0,0,0,0,BAJA+1
27040399,202008,0,0,1,51,24,1907.77,13754.71,1221.91,586.19,0.02,5,1,0,0,0,1,1,0,-19426.41,2,0,0,0,1.17,-21116.47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,176904,-394,,0,0,0,,,196560,,,5,0,,,708,,,,0,BAJA+1
27040892,202001,0,0,0,50,30,4.79,-4.13,0,4.1,0,7,1,0,0,0,1,1,0,-166.14,2,0,0,0,1.17,-168.9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252720,-942,,0,0,0,,,280800,,,2,0,,,893,,,,0,0,0,252720,-1307,,0,0,0,,,280800,,,2,0,,,893,,,,0,BAJA+1
27043443,202004,0,0,1,43,4,-2107.2,15.1,-2013.8,-79.88,0.05,7,1,0,0,0,1,1,0,-2927.92,2,4.23,0,0,1.17,63.65,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2243.79,2,-2013.8,0,0,0,0,0,1,234,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,202176,-1736,,0,0,0,,,224640,,,1,0,,,102,,,,0,0,0,202176,-2101,,0,0,0,,,224640,,,1,0,,,102,,,,0,BAJA+1
27045501,202011,1,0,0,48,151,-3368.89,-35430.32,973.04,-7154.84,3443.78,7,1,0,0,0,1,1,0,-10011.24,2,193414.6,0,0,1.17,3209.53,3,0,0,1,79,81176.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1777.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,973.04,0,0,0,0,0,3,25155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,1,1,12,0,0,0,0,116,0,0,0,0,594373.85,-546,,0,0,0,,,660498.88,,,12,0,,,564,,,,0,0,0,743061.24,-911,,288862.48,337969.1,0,20097.53,0,825623.6,0,0,12,337969.1,-39988.42,0,4589,20097.53,8,0,267391.8,BAJA+1
27058196,202006,0,0,0,63,3,0,0,0,0,0,6,1,0,0,1,1,1,0,-38640.86,4,74608.65,0,0,1.17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,126360,-1764,,0,0,0,,,140400,,,-1,0,,,72,,,,0,0,0,126360,-2129,,0,0,0,,,140400,,,-1,0,,,72,,,,0,BAJA+1
27062472,202010,1,0,0,60,133,-823.43,-120.36,174.31,-858.28,5.5,8,1,0,0,0,1,1,0,-1.47,2,31.74,0,0,1.17,-5.08,2,0,0,1,3,4838.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31.69,1,463.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,174.31,0,0,0,0,0,1,23400,1,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,0,1,0,0,63180,-394,,0,0,0,,,70200,,,3,0,,,3989,,,,0,0,0,101088,-394,,4184.74,4896.14,0,463.76,0,112320,0,0,10,0,-7236.59,0,3989,463.76,1,0,1006.2,BAJA+1
27063106,202001,1,0,1,53,145,1275.4,6006.38,1221.91,45.72,0,5,1,0,0,0,1,1,0,-1847.45,2,0,0,0,1.17,-2950.21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,1,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,126360,-2099,,0.4,0.46,0,0,0,140400,0,0,23,0,0,0,4496,0,0,0,0,BAJA+1
27073216,202010,1,0,0,40,102,2088.21,24623.59,37.73,835.5,917.05,6,1,0,0,1,1,1,0,-642.09,4,56242.83,0,1004.42,1.17,33854.52,1,8,18333.37,1,23,216467.84,1,5,39920.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2558.55,1,496.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37.73,0,0,0,0,0,7,548060.16,4,236867.74,0,0,0,0,0,0,0,0,0,0,1,2,1,117,0,0,0,0,0,0,0,0,0,245,0,1,0,0,126360,-941,,65576.54,25782.92,39793.61,39793.61,509.65,140400,0,0,10,0,-16632.31,0,3077,39793.61,5,0,27483.3,0,0,126360,-941,,262243.6,105982.29,200842.71,203392.89,2425.22,140400,0,0,10,0,-274040.81,0,3077,203392.89,26,0,195682.5,BAJA+1
27094946,202005,1,0,1,50,149,-1527.57,-25258.9,320.11,-2057.09,477.87,8,1,0,0,0,1,1,0,0,2,8534.76,0,0,1.17,5707.2,1,4,24503.23,1,3,12379.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17993.57,0,0,0,0,0,0,0,0,6,320.11,0,0,0,0,0,1,29250,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,66,0,0,0,0,0,0,0,0,0,40,1,190,0,0,252720,-698,,0,0,0,,,280800,,,4,0,,,1140,,,,0,0,0,252720,-517,,-24039.07,-28125.71,0,0,0,280800,0,0,11,0,-13244.82,0,4609,0,0,0,0,BAJA+1
27099002,202006,0,0,0,35,5,0,0,0,0,0,5,1,0,0,0,1,1,0,-70.62,2,0,0,0,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,63180,-1703,22,122347.4,122347.4,0,0,0,70200,0,0,-1,0,0,0,132,0,0,0,59166.9,0,7,63180,-2068,,58086.99,67961.77,0,7254,0,70200,0,0,-1,0,0,0,132,7254,2,0,4773.6,BAJA+1
27104553,202001,1,0,1,41,49,-524.35,8377.58,6.98,-454.14,0,5,1,0,0,0,1,1,0,-70.12,2,0,0,0,0,-100.69,1,0,0,0,0,0,0,0,0,1,260193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
27131942,202002,1,0,1,39,149,3802.09,80963.78,-140.87,3370.06,0,5,1,0,0,0,1,1,0,-328548.43,2,0,0,0,0,-387622.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1720.19,4,-140.87,0,0,0,0,0,2,29016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,61,1,25,0,6,0,-913,,0,0,0,,,280800,,,3,0,,,3471,,,,0,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
27139287,202002,1,0,1,42,51,-1183.57,-3464.49,165.62,-1869.96,716.8,7,1,0,0,0,1,1,0,0,2,45529.76,0,0,1.17,77340.81,1,1,4831.43,1,67,77030.51,1,0,0,1,3850.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,165.62,0,0,0,0,0,2,104130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,1,0,0,0,0,0,0,0,48,1,8,0,0,88452,-60,,0,0,0,,,98280,,,10,0,,,1042,,,,0,0,0,88452,-2162,,66628.11,77954.88,0,0,0,98280,0,0,3,77954.88,-19738.98,0,1144,0,0,0,14648.4,BAJA+1
27143798,202011,1,0,0,36,63,1243.52,11268.41,1221.91,6.91,11.56,6,1,0,0,0,1,1,0,-148.11,2,710.41,0,1065.3,1.17,-42.98,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,2,19539,4,19539,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,21,0,1,0,0,50544,-1430,,0,0,0,,,56160,,,5,0,,,403,,,,0,0,0,63180,-1795,,-1043.48,0,-1220.87,,,70200,,,5,0,,,403,,,,0,BAJA+1
27153688,202002,1,0,0,38,142,3190.51,20830.56,1284.39,1606.43,22.74,6,1,0,0,0,1,1,0,-10868.17,2,0,0,109.89,1.17,-12415.67,1,0,0,0,0,0,1,0,0,1,1661.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1284.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,63180,-60,,-373.45,-373.45,0,,,70200,,,3,0,,,1054,,,,0,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
27155262,202002,0,0,0,42,55,3411.11,25742.86,1149.32,1906.99,26.16,6,1,0,0,0,1,1,0,-7816.29,2,0,0,0,0,-8223.08,1,0,0,0,0,0,1,0,0,1,18422.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1199,8,1149.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0,0,1,0,101088,-548,82,34847.35,34847.35,0,0,0,112320,0,0,3,0,0,0,1650,0,0,0,11629.8,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
27156176,202011,0,0,0,42,18,0.03,461.01,0,0,0.03,6,1,0,0,0,2,1,0,0,2,0,0,0,1.17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88452,-1307,,0,0,0,,,98280,,,5,0,,,538,,,,0,0,0,126360,-1672,,-0.9,-1.05,0,,,140400,,,5,0,,,538,,,,0,BAJA+1
27166930,202011,1,0,0,36,120,7444.17,84622.54,5901.22,-614.5,1933.26,14,1,0,0,0,1,1,0,101172.2,3,0,0,10.45,1.17,78302.05,4,15,31204.42,1,21,45454.73,1,0,0,1,22046.67,3,88999.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,187341.82,3,4527.23,0,0,0,0,2,32862.66,0,0,0,0,0,0,2,2527.49,21,5901.22,0,0,0,0,0,7,801098.19,6,306861.75,1,10530,3,417534.86,22,705945.24,0,0,0,0,0,0,1,28,0,0,0,0,0,1,10530,0,0,199,0,1,0,0,252720,-668,,0,0,0,,,280800,,,5,0,,,1170,,,,0,0,0,252720,-1033,,39316.4,46000.18,0,23770.55,0,280800,0,0,5,0,-53016.35,0,1170,23770.55,13,0,2913.3,BAJA+1
27178032,202006,0,0,0,35,58,0,0,0,0,0,5,1,0,0,0,1,1,0,-2377.83,2,95.34,0,0,1.17,0,0,0,0,1,0,0,0,0,0,1,104521.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,63180,-456,,0,0,0,,,70200,,,-1,0,,,1752,,,,0,BAJA+1
27179320,202010,1,0,0,42,63,-831.05,-3151.35,223.03,-1002.65,101.72,6,1,0,0,0,1,1,0,-650.19,2,55.76,0,0,1.17,-1832.36,1,0,0,1,14,9762.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,223.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,17,0,1,0,0,151632,-1733,,0,0,0,,,168480,,,24,0,,,101,,,,0,0,0,151632,-1702,,8363.75,9785.58,0,516.14,0,168480,0,0,24,11746.8,-9477,0,1956,516.14,1,0,1918.8,BAJA+1
27188720,202005,1,0,1,35,91,782.07,5088.64,341.88,339.41,36.82,6,1,0,0,0,1,1,0,-47.77,2,397.12,0,0,1.17,-14.67,1,3,1773.72,1,9,12210.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2219.86,0,0,0,0,2,1525.53,0,0,0,0,0,0,0,0,4,341.88,0,0,0,0,0,1,1170,1,936,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,58,1,31,0,0,88452,-1521,,0,0,0,,,98280,,,4,0,,,314,,,,0,0,0,88452,-1277,,10554.97,12349.31,0,2205.68,7.21,98280,0,0,11,12349.31,-5088.48,0,2756,2205.68,5,0,690.3,BAJA+1
27188955,202001,1,0,1,36,33,-29.55,22436.58,-32.44,0.81,1.66,6,1,0,0,0,1,1,0,0,2,98.1,0,25.41,1.17,123.62,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-32.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2,0,0,37908,-212,,0,0,0,,,42120,,,2,0,,,919,,,,0,0,0,176904,-2038,,0,0,0,,,196560,,,2,0,,,899,,,,0,BAJA+1
27207811,202007,1,0,1,71,125,1824.77,6628.42,1726.11,84.27,0.06,5,1,0,0,0,1,1,0,-2748.54,2,4.36,0,0,0,-2330.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,2,1726.11,0,0,0,0,0,2,15131.41,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,128,1,0,0,0,2,0,0,0,0,5,0,0,0,9,252720,-851,,0,0,0,,,280800,,,2,0,,,996,,,,0,0,9,252720,-1216,,0,0,0,,,280800,,,2,0,,,996,,,,0,BAJA+1
27208182,202008,1,0,1,35,132,2014.98,60065.88,187.6,824.21,737.65,7,1,0,0,0,1,1,0,0,2,11444.44,0,40407.84,1.17,51211.71,1,0,0,1,4,20379.63,1,1,6316.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6339.63,0,0,0,0,0,0,0,0,0,0,1,,0,0,6,187.6,0,0,0,0,0,7,56953.84,2,17806.23,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,1,0,2,0,0,0,0,0,39,1,10,0,0,2475910.47,-1947,,6392.63,6392.63,0,6316.83,0,2751011.64,0,0,5,6392.63,0,0,3546,6316.83,1,0,327.6,0,0,958096.03,-1124,,17418.49,20379.63,0,6339.63,0,1064589.59,0,0,5,20379.63,-16968.33,0,4051,6339.63,3,0,7265.7,BAJA+1
27214110,202004,1,0,1,35,90,0.5,4858.01,0,0.43,0,7,1,0,0,0,1,1,0,-13.41,2,0,0,6.25,1.17,-10.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,10,1,5,0,0,707616,-943,,0,0,0,,,786240,,,8,0,,,2712,,,,0,0,0,252720,-1308,,0,0,0,,,280800,,,8,0,,,2712,,,,0,BAJA+1
27214983,202007,1,0,0,38,83,13.12,8405.74,0,11.22,0,4,1,0,0,0,1,1,0,-12155.25,2,0,0,32.15,0,-12154.39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
27216686,202005,1,0,1,72,123,50.23,296.82,0,22.48,20.46,7,1,0,0,0,1,1,0,0,2,1435.43,0,11.22,1.17,2057.63,1,0,0,1,2,2033.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2983.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,8,0,0,0,0,505440,-759,,0,0,0,,,561600,,,4,0,,,3268,,,,0,0,0,707616,-1460,,1737.66,2033.06,0,0,0,786240,0,0,11,2033.06,-2033.06,0,3654,0,0,0,70.2,BAJA+1
27230506,202006,0,0,0,53,43,0,0,0,0,0,6,1,0,0,0,1,1,0,-5474.72,2,0,0,0,1.17,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22172.49,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,176904,-913,,50607.32,50607.32,0,22172.49,0,196560,0,0,-1,0,-2164.5,0,1308,22172.49,5,0,3287.7,0,0,88452,-2009,,0,0,0,,,98280,,,-1,0,,,1308,,,,0,BAJA+1
27242391,202003,1,0,1,30,103,1716.14,31803.98,1252.43,356.25,40.08,5,1,0,0,0,1,1,0,-3942.43,2,0,0,0,0,-5538.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2267.46,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1252.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,7,11056.5,-912,,0,0,0,,,12285,,,27,0,,,3130,,,,0,1,7,12636,-912,72,27789.15,32513.3,0,2267.46,0,14040,0,0,27,311.36,0,0,3130,2267.46,1,0,19866.6,BAJA+1
27242859,202005,1,0,1,38,152,1804.18,10694.64,1807.55,-3.62,0.74,6,1,0,0,0,1,1,0,-533.18,2,0.67,0,5714.85,1.17,-2300.47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36666.86,0,0,0,0,0,0,1,1923.24,4,1807.55,0,0,0,0,0,1,35.1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,23,1,0,0,1,0,0,0,0,0,25,1,21,,,,,,,,,,,,,,,,,,,,,,,0,0,303264,-943,,0,0,0,,,336960,,,11,0,,,1993,,,,0,BAJA+1
27257285,202006,0,0,0,39,13,0,0,0,0,0,5,1,0,0,0,1,1,0,-1248586.05,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23791.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-1460,,0,0,0,,,196560,,,6,0,,,391,,,,0,0,9,0,-1825,,0,0,0,,,196560,,,6,0,,,391,,,,0,BAJA+1
