numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tpaquete1,tpaquete2,tpaquete3,tpaquete4,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,mdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
23812538,202011,1,0,0,54,62,1757.02,23696.13,1221.91,339.48,117.88,8,1,0,0,0,1,1,0,-1695.93,2,81.77,0,863.65,1.17,3319.07,1,0,0,1,0,0,1,0,0,1,51210.86,0,0,0,0,1,17550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,1,5733,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,50544,-334,,-59.62,-59.62,0,,,56160,,,5,0,,,1880,,,,0,0,0,50544,-334,,0,0,0,,,56160,,,5,0,,,1880,,,,0,BAJA+2
23813578,202011,1,0,0,58,169,1748.21,16044.32,1726.11,14.58,4.31,5,1,0,0,0,1,1,0,-547.44,2,267.06,0,0,0,-1773.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,2,1726.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23814222,202005,1,0,0,62,163,3575.69,75863.92,1813.46,86.7,1419.48,8,1,0,0,0,1,1,0,0,2,99571.03,0,0,1.17,91390.02,3,0,0,0,0,0,0,0,0,8,64788.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8223.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,6,1813.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23817452,202007,1,0,1,65,159,1332.25,14501.74,1221.91,94.31,0,4,1,0,0,0,1,1,0,-3111.76,2,0,0,0,1.17,-1703.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,1,7911.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23824596,202002,1,0,1,50,22,4810.53,46597.08,399.02,2145.75,1624.77,9,1,0,0,0,1,1,0,-781.66,2,34701.31,0,0.72,1.17,18404.57,1,0,0,1,1,11700,1,0,0,2,156081.1,0,0,0,0,1,210600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,399.02,0,0,0,0,0,1,58500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,42,0,0,0,0,0,0,0,0,0,20,0,0,0,0,176904,-456,,0,0,0,,,196560,,,3,0,,,657,,,,0,0,0,176904,-456,,10176.26,11906.22,0,0,0,196560,0,0,3,0,-59204.32,0,657,0,0,0,666.9,BAJA+2
23830379,202005,0,0,0,38,113,438.21,3524.56,0,374.54,0,4,1,0,0,0,1,1,0,-8600.78,2,0,0,0,1.17,-8725.04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23835164,202008,0,0,0,46,45,0.4,1034.64,0,0.29,0.06,6,1,0,0,0,1,1,0,-10.01,2,0,0,0,1.17,-10.16,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101088,-1613,,0,0,0,,,112320,,,5,0,,,216,,,,0,0,0,101088,-1978,,-2.68,-3.13,0,,,112320,,,5,0,,,216,,,,0,BAJA+2
23835305,202004,1,0,0,58,21,1363.24,13118.82,1225.59,114.73,2.92,7,1,0,0,0,1,1,0,-1138.11,2,213.99,0,0,1.17,-3469.67,1,0,0,1,0,0,0,0,0,1,10566.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1225.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,63180,-487,,0,0,0,,,70200,,,8,0,,,616,,,,0,BAJA+2
23850702,202004,1,0,1,36,74,2.11,1565.29,0,-7.41,9.22,7,1,0,0,0,1,1,0,0,2,672.32,0,0,1.17,121.28,1,0,0,1,0,0,1,1,1364.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,1,3,0,0,252720,-1247,,1381.3,1381.3,0,0,0,280800,0,0,1,0,-1381.3,0,1682,0,0,0,152.1,0,0,252720,-1094,,0,0,0,,,280800,,,1,0,,,2193,,,,0,BAJA+2
23852421,202006,0,0,0,36,164,0,0,0,0,0,4,1,0,0,0,1,1,0,-2835.74,2,0,0,0,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,0,0,0,0,0,2,1682.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23854909,202010,1,0,0,42,85,85.05,4116.96,62.47,-46.62,65.92,6,1,0,0,0,1,1,0,-121.97,2,4.11,0,0,1.17,4829.61,1,0,0,1,3,5119.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,31590,-790,,-243.04,-243.04,0,0,0,35100,0,0,3,0,0,0,2151,0,0,0,0,0,0,44226,-1460,,8712.09,10193.14,0,-3.68,1.82,49140,0,0,3,0,-198.9,0,2561,-3.68,2,0,678.6,BAJA+2
23860168,202010,1,0,0,47,149,669,32656.59,0,546.66,25.14,6,1,0,0,0,1,1,0,0,2,1577.47,0,74.23,1.17,9195.31,2,0,0,1,3,7658.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,10,0,0,0,0,202176,-1124,,0,0,0,,,224640,,,3,0,,,1816,,,,0,0,0,202176,-759,,6714.21,7855.62,0,-6.37,2.16,224640,0,0,10,0,-7798.01,0,4386,-6.37,2,0,1696.5,BAJA+2
23862621,202006,0,0,0,40,23,0,0,0,0,0,5,1,0,0,0,1,1,0,-16836.05,2,0,0,0,1.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,202176,-426,,0,0,0,,,224640,,,-1,0,,,673,,,,0,BAJA+2
23863828,202001,1,0,1,40,159,-1956.34,57228.16,-2452.48,7.26,416.79,8,1,0,0,0,1,1,0,196.32,2,20275.19,0,0,1.17,14861.03,1,0,0,1,1,269.52,1,2,4352.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,269.52,1,3504.15,0,0,4,2901.37,0,0,0,0,0,0,4,-3076.81,12,-2452.48,0,0,0,0,0,1,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,39,1,75,0,0,202176,-181,,4356.64,4356.64,0,3504.15,0,224640,0,0,2,0,-4356.64,0,3131,3504.15,1,0,222.3,0,0,202176,-1642,,230.59,269.79,0,269.52,0,224640,0,0,2,0,-4789.34,0,3495,269.52,1,0,0,BAJA+2
23866124,202001,0,0,1,31,33,0.15,1037.2,0,0,0.13,6,1,0,0,0,1,1,0,0,2,7.45,0,0,1.17,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.56,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37908,-1703,,0,0,0,,,42120,,,2,0,,,138,,,,0,0,0,101088,-120,,0,0,0,,,112320,,,2,0,,,983,,,,0,BAJA+2
23876240,202005,1,0,1,54,163,3126.05,22427.83,1373.61,-27.24,1525.05,7,1,0,0,0,1,1,0,0,2,102266.55,0,0,1.17,110992.65,1,7,12946.84,1,3,4654.28,0,0,0,1,6572.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.69,2,4339.55,0,0,0,0,4,12922.55,0,0,0,0,0,0,1,1361.45,10,1373.61,0,0,0,0,0,2,35100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,56,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,63180,-213,,4104.7,4802.49,0,4327.65,4.79,70200,0,0,11,4802.49,-6792.84,0,4177,4327.65,4,0,327.6,BAJA+2
23892642,202011,1,0,0,33,121,-46.71,1389.03,4.13,-0.28,-43.18,7,1,0,0,0,1,1,0,0,2,35.12,0,0,1.17,375.94,2,1,656.77,1,1,596.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149.17,0,0,0,0,2,4.13,0,0,0,0,0,2,3948.75,1,3656.25,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,453294.59,-791,,0,0,0,,,503733.71,,,12,0,,,2870,,,,0,0,0,453294.59,-760,,382.5,447.52,0,447.52,0,503733.71,0,0,12,447.52,0,0,3633,447.52,2,0,11.7,BAJA+2
23894147,202011,1,0,0,37,169,505.15,-1633.22,1780.51,-1852.81,762.76,6,1,0,0,0,2,1,0,0,2,0,0,0,1.17,0,1,0,0,1,60,101314.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1780.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,141,0,0,0,0,353808,-1672,,0,0,0,,,393120,,,5,0,,,154,,,,0,0,0,353808,-1430,,97707.4,113372.19,945.46,73277.88,11.68,393120,0,0,5,0,-83070,0,5173,73277.88,55,0,8599.5,BAJA+2
23895049,202006,0,0,0,38,164,0,0,0,0,0,5,1,0,0,0,1,1,0,-3507.96,2,0,0,0,1.17,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,816.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,63180,-1399,,0,0,0,,,70200,,,-1,0,,,1924,,,,0,BAJA+2
23895206,202005,1,0,1,47,70,-10785.03,58423.91,180.32,-9622.28,250.18,5,1,0,1,0,1,1,0,-765564.49,4,35.1,0,0,0,-765529.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23896139,202011,1,0,0,32,148,33.09,-985.08,0,28.27,0.02,6,1,0,0,0,1,1,0,0,2,0.97,0,0,1.17,0.99,2,0,0,1,1,1286.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,7,0,1,0,0,75816,-1246,,0,0,0,,,84240,,,5,0,,,2799,,,,0,0,0,101088,-1946,,1099.94,1286.92,0,0,0,112320,0,0,5,0,-1286.92,0,3563,0,0,0,631.8,BAJA+2
23908363,202007,1,0,1,49,57,1129.37,21513.59,994.76,-29.72,144.77,7,1,0,0,0,1,1,0,498.23,2,329.01,0,0,1.17,1370.37,3,0,0,1,2,687.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,807.3,6,994.76,0,0,0,0,0,1,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,47,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1396362.24,-1216,,-5831.05,-6822.32,0,-18.82,9.78,1551513.6,0,0,2,0,0,0,1706,-18.82,4,0,0,BAJA+2
23910590,202003,0,0,0,69,136,-706.91,-271.34,0,-604.2,0,4,1,0,0,0,1,1,0,-147962.45,2,0,0,0,0,-147962.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23910999,202004,1,0,0,32,107,2556.9,32127.28,2413.42,122.62,0.01,7,1,0,0,0,1,1,0,-3701.45,2,0,0,0,1.17,-6752.86,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2619.44,4,2413.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,613849.29,-548,,-0.63,-0.63,0,,,682054.77,,,8,0,,,2745,,,,0,0,0,613849.29,-1278,,0,0,0,,,682054.77,,,8,0,,,2745,,,,0,BAJA+2
23917873,202006,0,0,0,41,38,0,0,0,0,0,5,1,0,0,0,1,1,0,0,2,216.35,0,0,1.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,126360,-2160,,583.9,683.16,0,0,0,140400,0,0,-1,0,-683.16,0,1134,0,0,0,58.5,BAJA+2
23918583,202001,1,0,1,67,47,6345.98,144774.95,0.52,294.8,5128.67,8,1,0,1,0,1,1,0,-11912.29,4,88607.23,0,278934.29,1.17,356748.02,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,2,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,22,0,0,0,0,0,0,0,0,0,27,1,9,0,0,176904,-1673,,0,0,0,,,196560,,,2,0,,,170,,,,0,0,0,176904,-2038,,0,0,0,,,196560,,,2,0,,,170,,,,0,BAJA+2
23922302,202007,1,0,0,39,38,28554.02,71408.16,0,23862.37,542.78,5,1,0,0,0,1,1,0,-469478.59,2,0,0,0,0,-654464.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,0,0,0,0,0,0,0,1,2720.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,35,0,0,0,6,0,-698,,0,0,0,,,280800,,,2,0,,,1146,,,,0,0,6,0,-1063,,0,0,0,0,0,280800,0,0,2,0,0,0,1146,0,0,0,0,BAJA+2
23922984,202001,1,0,1,53,159,5622.9,37427.94,1946.69,2570.39,571.67,7,1,0,0,0,1,1,0,-3544.62,2,0,0,0,1.17,-5235.53,1,0,0,1,19,41863.32,1,2,2008.1,6,103795.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6933.26,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,10,1946.69,0,0,0,0,0,1,5265,0,0,1,1053,0,0,0,0,0,0,1,4680,0,0,0,0,0,0,0,0,0,0,0,1,1053,98,1,29,1,0,50544,-2099,53,97089.22,97089.22,0,0,0,56160,0,0,2,0,0,0,1559,0,0,0,46624.5,1,0,63180,-2099,26,104769.31,122580.09,0,35772.79,7.3,70200,0,0,2,0,0,0,1559,35772.79,14,0,59389.2,BAJA+2
23925032,202008,1,0,1,40,166,1268.6,4436.03,1221.91,39.91,0,6,1,0,0,0,1,1,0,-214.29,2,0,0,0,1.17,-1657.78,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,19,1,1,0,0,126360,-851,,0,0,0,,,140400,,,5,0,,,3533,,,,0,0,0,151632,-1185,,0,0,0,,,168480,,,5,0,,,3931,,,,0,BAJA+2
23934938,202005,0,0,0,60,114,-65.84,17437.22,8.22,-63.31,0,7,1,0,1,0,1,1,0,0,4,0,0,0.8,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6244.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23943618,202011,1,0,0,51,16,22.73,-514.82,0,0,19.43,7,1,0,0,0,1,1,0,0,2,0.24,0,14273.27,1.17,14307.21,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,112391.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4958.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,23,0,0,0,0,75816,-1460,,0,0,0,,,84240,,,5,0,,,390,,,,0,0,0,75816,-1825,,0,0,0,,,84240,,,5,0,,,390,,,,0,BAJA+2
23945798,202004,1,0,0,48,34,1743.67,18911.52,1740.63,-10.41,13.01,7,1,0,0,0,1,1,0,-154.19,2,451.72,0,4.69,1.17,-2308.29,1,0,0,1,1,1078.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1078.74,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,4,1740.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,252720,-821,,0,0,0,,,280800,,,1,0,,,1008,,,,0,0,0,252720,-1186,,822,961.74,0,1078.74,0,280800,0,0,1,0,-981.63,0,1008,1078.74,1,0,35.1,BAJA+2
23950347,202007,1,0,1,44,164,1002.92,31685.2,976.2,1.87,20.97,4,1,0,0,0,1,1,0,-62.47,2,1390.21,0,791.09,1.17,2649.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,935.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,976.2,0,0,0,0,0,1,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23951038,202003,1,0,1,45,139,8.65,2915.05,108.81,-211.26,125.66,6,1,0,0,0,1,1,0,0,2,1252.12,0,0,1.17,234,1,1,505.26,1,3,9933.17,1,1,5692.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197.69,0,0,0,0,0,0,0,0,10,108.81,0,0,0,0,0,6,29390.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,72,1,28,0,0,63180,-1063,,0,0,0,5692.69,0,70200,0,0,13,0,-7934.39,0,3712,5692.69,1,0,0,0,0,88452,-1428,,96.9,113.37,0,9484.07,7.06,98280,0,0,13,0,-14027.04,1.15,3712,9484.07,4,0,0,BAJA+2
23951463,202008,1,0,1,45,165,2198.11,29862.08,-30.33,1915.59,-10.93,5,1,0,0,0,1,1,0,-493.03,2,201.02,0,11813.13,0,-334.16,1,1,2574,0,0,0,0,0,0,2,537767.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,-30.33,0,0,0,0,0,1,2925,1,20861.1,1,585,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,1,0,0,0,1,585,40,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+2
23959860,202007,1,0,1,40,159,212.31,2695.18,0,-23.5,204.97,6,1,0,0,0,1,1,0,0,2,11431.66,0,0,0,10963.64,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40950,1,39780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,15,0,0,25272,-913,,0,0,0,0,0,28080,0,0,2,0,-2535.71,25.82,4205,0,0,0,0,0,0,31590,-913,,0,0,0,,,35100,,,2,0,,,4205,,,,0,BAJA+2
